Date,Close,High,Low,Open,Volume,Ticker
2026-01-13,229.6000061035156,231.1999969482422,226.0,230.1000061035156,4710327,HUBC.KA
2026-01-14,225.97000122070312,232.0,225.1100006103516,232.0,16807336,HUBC.KA
2026-01-15,224.6999969482422,227.5500030517578,222.0200042724609,226.0,3740936,HUBC.KA
2026-01-16,231.8000030517578,232.3999938964844,222.00999450683597,226.0,10919899,HUBC.KA
2026-01-19,237.97000122070312,239.6499938964844,234.25,235.0,9224724,HUBC.KA
2026-01-20,236.0500030517578,239.9900054931641,235.6999969482422,238.8000030517578,4222553,HUBC.KA
2026-01-21,236.08999633789065,243.5,234.3000030517578,236.5,15682035,HUBC.KA
2026-01-22,239.3999938964844,240.0,234.50999450683597,236.4900054931641,5741068,HUBC.KA
2026-01-23,244.2100067138672,247.0,239.5,240.0,20584154,HUBC.KA
2026-01-26,241.97999572753903,249.9900054931641,240.1100006103516,246.0,13434392,HUBC.KA
2026-01-27,237.0,242.00999450683597,236.1499938964844,239.9900054931641,5866312,HUBC.KA
2026-01-28,234.97999572753903,240.0,234.5,237.0,5766627,HUBC.KA
2026-01-29,228.47999572753903,235.8000030517578,226.0,234.5200042724609,8539743,HUBC.KA
2026-01-30,230.4600067138672,234.3999938964844,228.00999450683597,230.0500030517578,5751467,HUBC.KA
2026-02-02,233.3000030517578,234.0,228.50999450683597,231.38999938964844,3653761,HUBC.KA
2026-02-03,234.5,237.0,233.3000030517578,233.3000030517578,7011546,HUBC.KA
2026-02-04,234.5800018310547,235.1999969482422,232.0,234.5500030517578,4577886,HUBC.KA
2026-02-06,228.8699951171875,234.5800018310547,226.5,234.0,6801184,HUBC.KA
2026-02-09,224.97000122070312,231.5,222.8999938964844,230.0,5475323,HUBC.KA
2026-02-10,225.88999938964844,227.5,225.0,225.3999938964844,2068039,HUBC.KA
2026-02-11,227.7700042724609,229.5,225.50999450683597,227.0,2858785,HUBC.KA
2026-02-12,223.4600067138672,228.6000061035156,222.0,228.0,3388229,HUBC.KA
2026-02-13,222.0500030517578,224.6000061035156,220.47999572753903,223.5,4190941,HUBC.KA
2026-02-16,216.72999572753903,223.1000061035156,214.97999572753903,223.0500030517578,5798215,HUBC.KA
2026-02-17,216.6300048828125,219.0,214.1499938964844,218.0,3400722,HUBC.KA
2018-01-01,1057.046142578125,1080.4785071733324,1051.0778296944086,1066.5132152265217,1645,MARI.KA
2018-01-02,1103.5726318359375,1108.4016508492507,1076.8031690398566,1079.000872094859,8107,MARI.KA
2018-01-03,1096.8692626953125,1131.9297008818396,1087.8285310150834,1130.4596076032417,103430,MARI.KA
2018-01-04,1102.6021728515625,1120.9041298130878,1102.5286736324251,1108.9674006477544,22506,MARI.KA
2018-01-05,1100.904541015625,1117.2292964366482,1088.5708917468005,1088.5708917468005,8397,MARI.KA
2018-01-08,1109.7689208984375,1113.5542945658135,1098.1188029395516,1102.5289744230793,10769,MARI.KA
2018-01-09,1093.0322265625,1109.8788562195894,1088.5707043631749,1109.8788562195894,6292,MARI.KA
2018-01-10,1101.0733642578125,1115.6561741243638,1083.4181349869684,1102.5286922477258,25410,MARI.KA
2018-01-11,1093.3265380859375,1106.2041048937274,1087.8286427041285,1102.5290341690256,14641,MARI.KA
2018-01-12,1094.965576171875,1102.5289407821056,1080.4783011694578,1095.1786913891958,13189,MARI.KA
2018-01-15,1083.30078125,1101.051552309723,1080.4782803263986,1101.051552309723,3460,MARI.KA
2018-01-16,1101.5806884765625,1102.5289045983118,1091.503585153827,1091.503585153827,3993,MARI.KA
2018-01-17,1102.866943359375,1109.8055097182832,1098.4863022712689,1102.5288686047688,43874,MARI.KA
2018-01-18,1102.866943359375,1102.866943359375,1102.866943359375,1102.866943359375,0,MARI.KA
2018-01-19,1102.5140380859375,1103.263795348794,1098.1921315007864,1103.263795348794,19311,MARI.KA
2018-01-22,1105.079345703125,1109.871669059219,1084.1533447388788,1102.5288030769475,37631,MARI.KA
2018-01-23,1103.6168212890625,1109.8791302571371,1095.178739393052,1109.8791302571371,13915,MARI.KA
2018-01-24,1110.2978515625,1117.2291432836012,1058.4275922845595,1102.5287555338407,105197,MARI.KA
2018-01-25,1129.401123046875,1139.2797670805037,1113.7011662265932,1113.7011662265932,14931,MARI.KA
2018-01-26,1125.4615478515625,1131.929697700626,1117.2293077863549,1131.929697700626,14447,MARI.KA
2018-01-29,1120.977783203125,1124.5793540022423,1113.5541439171527,1113.5541439171527,314,MARI.KA
2018-01-30,1140.507568359375,1146.6302618758657,1117.2294775790924,1117.302976825682,10502,MARI.KA
2018-01-31,1147.754638671875,1153.796558219448,1114.296635220236,1114.296635220236,15609,MARI.KA
2018-02-01,1164.7923583984375,1168.6805437005085,1150.283045708002,1150.283045708002,2928,MARI.KA
2018-02-02,1164.7923583984375,1164.7923583984375,1164.7923583984375,1164.7923583984375,0,MARI.KA
2018-02-05,1164.7923583984375,1164.7923583984375,1164.7923583984375,1164.7923583984375,0,MARI.KA
2018-02-06,1172.4290771484375,1183.3808964568566,1131.929590894756,1131.929590894756,51715,MARI.KA
2018-02-07,1162.8154296875,1227.475009088376,1157.6555001908348,1227.475009088376,8034,MARI.KA
2018-02-08,1153.0615234375,1175.8397742282032,1150.3052476113985,1175.8397742282032,3968,MARI.KA
2018-02-09,1162.7196044921875,1176.0307818924482,1147.364996503408,1147.364996503408,14205,MARI.KA
2018-02-12,1155.62646484375,1161.3301995660534,1146.629813170304,1161.3301995660534,10478,MARI.KA
2018-02-13,1160.5733642578125,1168.680644951757,1157.6553251221887,1168.680644951757,1113,MARI.KA
2018-02-14,1138.4345703125,1157.6552161182185,1128.254546951185,1157.6552161182185,19456,MARI.KA
2018-02-15,1131.93701171875,1174.560703115259,1121.3673446140956,1128.261833037949,12801,MARI.KA
2018-02-16,1146.674072265625,1161.3303831609066,1142.5873196894495,1142.9549244027544,8663,MARI.KA
2018-02-19,1147.144775390625,1161.33067304523,1139.2727562499324,1146.6302806560716,12366,MARI.KA
2018-02-20,1141.0955810546875,1150.3053516451444,1117.2294959101043,1146.6302806892727,5227,MARI.KA
2018-02-21,1133.1058349609375,1151.040302165881,1131.9150820503971,1151.040302165881,3146,MARI.KA
2018-02-22,1149.2686767578125,1151.7751415829125,1124.5793414058626,1124.5793414058626,6146,MARI.KA
2018-02-23,1148.5703125,1161.330298923575,1124.5792755069435,1139.2796631603835,6292,MARI.KA
2018-02-26,1140.3380126953125,1147.3648421298226,1124.593980328126,1138.5446100096217,919,MARI.KA
2018-02-27,1128.151611328125,1139.2797420411152,1120.9116658363037,1123.109368785768,847,MARI.KA
2018-02-28,1081.86767578125,1131.929891803191,1071.746492773583,1129.357309556289,92976,MARI.KA
2018-03-01,1058.4644775390625,1095.178591557143,1047.4097373324494,1086.351084302542,55732,MARI.KA
2018-03-02,1047.9976806640625,1062.1026925291328,1047.4023043579375,1058.7216195346678,22360,MARI.KA
2018-03-05,1050.9747314453125,1054.7453400919285,1047.4024730332812,1049.6075587555874,11325,MARI.KA
2018-03-06,1050.21044921875,1051.812776246107,1049.6076902475536,1051.812776246107,19118,MARI.KA
2018-03-07,1044.30078125,1047.586316765157,1036.377302463934,1036.377302463934,9171,MARI.KA
2018-03-08,1042.4044189453125,1047.4024757451082,1037.112256624509,1045.932490970487,11325,MARI.KA
2018-03-09,1042.2645263671875,1043.9477346590295,1037.8470816956988,1042.3307516676275,2734,MARI.KA
2018-03-12,1047.1302490234375,1047.4022069935695,1043.727137433914,1043.727137433914,5856,MARI.KA
2018-03-13,1051.621826171875,1057.6139207333326,1051.3571784056228,1051.3571784056228,24442,MARI.KA
2018-03-14,1048.1368408203125,1051.3497536280445,1044.387247991766,1049.158835089006,4235,MARI.KA
2018-03-15,1047.4901123046875,1051.327994492377,1044.012550795495,1050.6295066671537,5348,MARI.KA
2018-03-16,1045.2032470703125,1050.5556035480442,1025.6316948589235,1044.1592079691925,27660,MARI.KA
2018-03-19,1044.3724365234375,1047.688297933687,1036.660077792367,1036.6673537049394,6025,MARI.KA
2018-03-20,1066.076171875,1067.9068783787225,1051.349724635897,1051.349724635897,29282,MARI.KA
2018-03-21,1066.9879150390625,1084.4494552115668,1066.068978057958,1077.0899232794636,4331,MARI.KA
2018-03-22,1074.28125,1083.7140908689205,1069.7449898542914,1083.7068149561137,6969,MARI.KA
2018-03-23,1074.28125,1074.28125,1074.28125,1074.28125,0,MARI.KA
2018-03-26,1087.662353515625,1091.801587916429,1074.1563040238632,1074.2666372737117,12366,MARI.KA
2018-03-27,1067.6424560546875,1088.1256748786554,1064.5986262156098,1088.1256748786554,28556,MARI.KA
2018-03-28,1072.480224609375,1077.0973896453086,1066.8043597137307,1073.413930773473,847,MARI.KA
2018-03-29,1073.810791015625,1074.8915356435066,1062.3928195862914,1062.7678006152378,23401,MARI.KA
2018-03-30,1088.5372314453125,1095.477692597597,1052.8349762809664,1066.0689938729795,11906,MARI.KA
2018-04-02,1081.5306396484375,1093.272117690174,1071.9506508543284,1092.536816057553,3484,MARI.KA
2018-04-03,1077.3544921875,1088.1254492735611,1070.480166434739,1088.1254492735611,10115,MARI.KA
2018-04-04,1093.00732421875,1102.829915522041,1073.457814439867,1073.457814439867,60282,MARI.KA
2018-04-05,1095.8677978515625,1110.1824561074116,1094.007661136259,1102.830306192094,29185,MARI.KA
2018-04-06,1115.5863037109375,1121.2106946621604,1088.8609988626015,1088.8609988626015,221502,MARI.KA
2018-04-09,1115.3580322265625,1138.0028451851665,1102.8225030104986,1120.1075744354089,10285,MARI.KA
2018-04-10,1124.1512451171875,1124.8864381108704,1110.1820352586367,1110.1820352586367,3315,MARI.KA
2018-04-11,1127.82763671875,1138.7824497966465,1106.8738703200045,1106.8738703200045,6001,MARI.KA
2018-04-12,1119.210693359375,1139.590962041329,1102.8373898122938,1132.2388141319257,17085,MARI.KA
2018-04-13,1115.7991943359375,1128.562666488404,1104.4106525932518,1124.8129648756303,556,MARI.KA
2018-04-16,1129.30517578125,1138.8482412831308,1113.8581957274926,1115.799126912161,76956,MARI.KA
2018-04-17,1124.6953125,1138.767471132448,1102.8298909233465,1102.8298909233465,65049,MARI.KA
2018-04-18,1114.042236328125,1118.674170522975,1113.8584923322117,1118.2697599787782,11398,MARI.KA
2018-04-19,1119.6812744140625,1124.1514004673973,1113.8583713462635,1123.4162073721157,11398,MARI.KA
2018-04-20,1132.2388916015625,1132.2388916015625,1110.1896136826865,1110.1896136826865,79545,MARI.KA
2018-04-23,1118.0269775390625,1139.2159581755393,1117.5343873312547,1139.2159581755393,556,MARI.KA
2018-04-24,1127.180419921875,1132.23869977897,1110.9173426802251,1124.8864440163968,5178,MARI.KA
2018-04-25,1126.165771484375,1127.827285882636,1117.534258483265,1124.886405397714,1597,MARI.KA
2018-04-26,1119.2547607421875,1132.2314068794792,1118.2769648359138,1132.2314068794792,822,MARI.KA
2018-04-27,1115.02001953125,1124.8793173018462,1102.9770788130377,1118.9975553499464,72358,MARI.KA
2018-04-30,1130.614013671875,1138.8483933315772,1124.143988802498,1124.143988802498,6606,MARI.KA
2018-05-01,1130.614013671875,1130.614013671875,1130.614013671875,1130.614013671875,0,MARI.KA
2018-05-02,1139.620361328125,1140.3262335349518,1118.3430925041578,1121.2178385132531,5445,MARI.KA
2018-05-03,1136.4075927734375,1140.4734172018912,1132.2389281811554,1139.591076831133,3315,MARI.KA
2018-05-04,1139.591064453125,1139.591064453125,1124.1514655792837,1124.1514655792837,11519,MARI.KA
2018-05-07,1139.6934814453125,1152.6701229547057,1139.5905327348987,1139.5905327348987,16915,MARI.KA
2018-05-08,1171.91845703125,1176.3518770193946,1107.2411308066542,1107.2411308066542,111997,MARI.KA
2018-05-09,1168.7718505859375,1191.0564543588368,1124.9674827598974,1176.352049665676,55030,MARI.KA
2018-05-10,1155.9276123046875,1161.647675290673,1154.2954184543398,1154.3028029641084,7744,MARI.KA
2018-05-11,1155.0377197265625,1157.9712155303428,1154.3319562338454,1157.9712155303428,2395,MARI.KA
2018-05-14,1128.1580810546875,1139.5907108865017,1121.2102365681458,1128.56249145291,7598,MARI.KA
2018-05-15,1117.14453125,1132.238573930856,1103.5649642566048,1103.5649642566048,9559,MARI.KA
2018-05-16,1116.3870849609375,1121.2175300368574,1113.8579998375567,1121.2101455296483,4573,MARI.KA
2018-05-17,1113.858154296875,1121.210301008493,1113.858154296875,1113.858154296875,653,MARI.KA
2018-05-18,1117.7181396484375,1138.120561602436,1114.593514834692,1138.120561602436,9438,MARI.KA
2018-05-21,1105.53564453125,1113.8584216906418,1102.8227058700295,1113.8584216906418,2516,MARI.KA
2018-05-22,1121.2987060546875,1121.8720914595306,1102.8299404455463,1110.1820879225709,6945,MARI.KA
2018-05-23,1119.40185546875,1124.8865914214252,1112.020277895567,1124.813072112037,10962,MARI.KA
2018-05-24,1117.438720703125,1139.590834793292,1113.8582113879877,1113.8582113879877,4888,MARI.KA
2018-05-25,1110.6968994140625,1124.8865601139871,1110.1821556669408,1121.2104861511573,24587,MARI.KA
2018-05-28,1116.9534912109375,1128.5553152899668,1110.1821134918025,1124.8129980756885,24901,MARI.KA
2018-05-29,1118.541748046875,1124.8866712291206,1110.1896498397705,1123.4162849370364,2420,MARI.KA
2018-05-30,1118.549072265625,1132.1653481367823,1110.1822054891431,1124.864565662467,4283,MARI.KA
2018-05-31,1117.8212890625,1135.9150777333016,1102.8301894258454,1135.9150777333016,17690,MARI.KA
2018-06-01,1124.1146240234375,1128.562704862198,1106.5060446327311,1121.2030640779296,16286,MARI.KA
2018-06-04,1128.4892578125,1128.562777122086,1127.084897824953,1127.092282334631,266,MARI.KA
2018-06-05,1143.5172119140625,1176.3522213441656,1111.6528312519388,1121.210668548445,16480,MARI.KA
2018-06-06,1126.4454345703125,1190.3140681628267,1124.8867598205056,1190.3140681628267,15463,MARI.KA
2018-06-07,1125.643798828125,1138.113084821978,1102.829902040246,1113.8655073804769,25434,MARI.KA
2018-06-08,1125.643798828125,1125.643798828125,1125.643798828125,1125.643798828125,0,MARI.KA
2018-06-11,1133.018310546875,1146.943434648158,1113.8658215457692,1113.8658215457692,4210,MARI.KA
2018-06-12,1139.576416015625,1176.352145464734,1132.9741209383842,1146.2081405378374,23885,MARI.KA
2018-06-13,1139.33349609375,1154.2878852116785,1134.4515760548525,1154.2878852116785,4235,MARI.KA
2018-06-14,1148.876953125,1157.9642441857914,1132.238892050491,1132.238892050491,15778,MARI.KA
2018-06-15,1148.876953125,1148.876953125,1148.876953125,1148.876953125,0,MARI.KA
2018-06-19,1136.59130859375,1148.4135821819766,1132.238791940867,1148.4135821819766,9607,MARI.KA
2018-06-20,1128.5699462890625,1139.590891557815,1127.834753262739,1139.590891557815,4210,MARI.KA
2018-06-21,1114.556884765625,1128.562912194639,1106.5062479130615,1128.562912194639,16722,MARI.KA
2018-06-22,1093.845458984375,1113.8582379690931,1084.4494317220351,1110.1820557414228,37752,MARI.KA
2018-06-25,1070.811279296875,1102.830079997305,1058.7168637659245,1058.7242482758606,45012,MARI.KA
2018-06-26,1067.5394287109375,1095.4777426437413,1054.3055191100636,1095.470466730073,27999,MARI.KA
2018-06-27,1088.125244140625,1102.8296437342424,1081.5082914724198,1095.477389639588,28362,MARI.KA
2018-06-28,1099.6463623046875,1117.5342478655557,1088.1180587873814,1088.125443295748,21562,MARI.KA
2018-06-29,1107.3736572265625,1121.9456835381272,1080.7733509281024,1110.1821599352631,21344,MARI.KA
2018-07-02,1102.829833984375,1102.837218492664,1102.829833984375,1102.829833984375,1839,MARI.KA
2018-07-03,1102.86669921875,1106.506067779975,1102.8299938634043,1102.8299938634043,5203,MARI.KA
2018-07-04,1064.4736328125,1093.2722442175666,1055.7759832517886,1092.5443270097876,9389,MARI.KA
2018-07-05,1084.1260986328125,1117.6741446173803,1070.6348161093383,1094.007441738371,20884,MARI.KA
2018-07-06,1067.8409423828125,1094.007409716456,1055.14371224422,1066.0690944248468,3267,MARI.KA
2018-07-09,1029.3079833984375,1050.6293426540649,1029.2270795818088,1047.6884617706776,11301,MARI.KA
2018-07-10,1009.390625,1044.7473216243384,985.1945256632076,1012.3976399349252,78359,MARI.KA
2018-07-11,1027.638916015625,1032.248695277097,1021.9482836601004,1021.9482836601004,4936,MARI.KA
2018-07-12,1030.204833984375,1036.6600888448886,1010.9273577160347,1029.3152179182723,2057,MARI.KA
2018-07-13,1053.9599609375,1065.9807476039168,1040.3363013595504,1040.3363013595504,9002,MARI.KA
2018-07-16,1066.06884765625,1066.06884765625,1029.3813085432548,1054.3053263415409,29838,MARI.KA
2018-07-17,1049.01171875,1055.0405179866425,1037.3952360361225,1055.0405179866425,3847,MARI.KA
2018-07-18,1070.7965087890625,1084.3025602521377,1049.1590259401855,1055.0407880961966,19844,MARI.KA
2018-07-19,1099.26416015625,1102.8300094614924,1081.6703491670637,1102.0212970794685,22385,MARI.KA
2018-07-20,1073.5240478515625,1092.536768818893,1060.1871906368365,1066.068951869159,18053,MARI.KA
2018-07-23,1032.895751953125,1073.421066048343,1029.307858164693,1073.421066048343,21562,MARI.KA
2018-07-24,1052.9892578125,1068.2744293356393,994.7524209205196,994.7524209205196,26281,MARI.KA
2018-07-25,1052.9892578125,1052.9892578125,1052.9892578125,1052.9892578125,0,MARI.KA
2018-07-26,1051.041015625,1080.7732190820254,1045.637075684504,1080.7732190820254,20255,MARI.KA
2018-07-27,1054.077392578125,1073.4210029629633,1047.6882727275618,1065.3335548440016,37050,MARI.KA
2018-07-30,1101.8887939453125,1106.7779902303932,1073.4210788070204,1074.8179454903084,60330,MARI.KA
2018-07-31,1077.759033203125,1099.154022125144,1070.4950644241292,1099.154022125144,16165,MARI.KA
2018-08-01,1088.125244140625,1095.477389639588,1066.8038918788022,1066.8038918788022,16698,MARI.KA
2018-08-02,1080.53076171875,1085.9199333675847,1073.4212165306246,1085.9199333675847,2153,MARI.KA
2018-08-03,1087.5888671875,1101.3594562666665,1077.0972173277426,1077.8324103632924,4210,MARI.KA
2018-08-06,1101.984375,1102.829901250652,1080.7732424120377,1102.0947082482228,2008,MARI.KA
2018-08-07,1109.4102783203125,1116.799240337922,1096.2130737208497,1099.153954666146,968,MARI.KA
2018-08-08,1118.7325439453125,1124.13648345147,1106.50586203826,1106.50586203826,123831,MARI.KA
2018-08-09,1130.5255126953125,1157.971231618696,1102.829806453448,1117.5342082166555,12463,MARI.KA
2018-08-10,1135.8563232421875,1152.825278744628,1134.4447956172294,1139.5912570477874,4404,MARI.KA
2018-08-13,1139.591064453125,1147.0168409327682,1117.652119329939,1132.3124351967913,24272,MARI.KA
2018-08-14,1139.591064453125,1139.591064453125,1139.591064453125,1139.591064453125,0,MARI.KA
2018-08-15,1157.640625,1161.647590021251,1150.619259874139,1151.832382706065,43366,MARI.KA
2018-08-16,1156.8245849609375,1157.9641885437488,1154.295390426568,1157.9568040341594,532,MARI.KA
2018-08-17,1158.044677734375,1165.323303881703,1143.2667589968787,1157.9710498563013,27926,MARI.KA
2018-08-20,1168.6689453125,1175.6166824790755,1154.2953240109468,1155.030625651431,1306,MARI.KA
2018-08-21,1168.6689453125,1168.6689453125,1168.6689453125,1168.6689453125,0,MARI.KA
2018-08-22,1168.6689453125,1168.6689453125,1168.6689453125,1168.6689453125,0,MARI.KA
2018-08-23,1168.6689453125,1168.6689453125,1168.6689453125,1168.6689453125,0,MARI.KA
2018-08-24,1168.962890625,1176.4253706765674,1146.9503228638196,1161.6474491657932,33468,MARI.KA
2018-08-27,1163.9412841796875,1168.999563651013,1148.4134011198132,1165.32349034794,1064,MARI.KA
2018-08-28,1141.9876708984375,1165.985260989191,1128.5626340066715,1165.985260989191,5178,MARI.KA
2018-08-29,1135.458984375,1168.9996396603444,1118.2694772731545,1126.356925942334,6655,MARI.KA
2018-08-30,1132.0843505859375,1146.5755810709452,1116.7917922600036,1143.2302898201349,16165,MARI.KA
2018-08-31,1126.0775146484375,1138.1204536925318,1115.5124546944094,1138.1204536925318,3799,MARI.KA
2018-09-03,1127.158447265625,1138.7823173835786,1116.4315779060405,1119.740164117327,16770,MARI.KA
2018-09-04,1121.08544921875,1132.1652536502309,1104.3003512853215,1132.091734345725,1839,MARI.KA
2018-09-05,1116.2108154296875,1132.238673985277,1110.9173173722577,1132.238673985277,14132,MARI.KA
2018-09-06,1117.48291015625,1117.5343845296882,1110.1821281902676,1117.5270000204189,726,MARI.KA
2018-09-07,1102.8812255859375,1124.8862984655534,1102.8297512231984,1124.8862984655534,6921,MARI.KA
2018-09-10,1102.829833984375,1102.837218492664,1095.4775786213766,1095.4775786213766,11591,MARI.KA
2018-09-11,1101.1610107421875,1110.1748905739437,1088.1256139000516,1110.1748905739437,13987,MARI.KA
2018-09-12,1102.829833984375,1106.4985228597302,1088.132816362377,1088.132816362377,12753,MARI.KA
2018-09-13,1114.674560546875,1117.534537941315,1099.8892506192856,1102.8301318396238,31363,MARI.KA
2018-09-14,1118.37255859375,1124.8498593672982,1116.799223691038,1124.151371646823,1016,MARI.KA
2018-09-17,1121.1591796875,1152.8177710042082,1117.5345795565422,1121.9458472534484,300854,MARI.KA
2018-09-18,1119.1153564453125,1158.7069774460233,1118.2772144540693,1121.9459046445552,12801,MARI.KA
2018-09-19,1110.792236328125,1117.4606641903686,1106.924926081077,1107.2410481783802,108875,MARI.KA
2018-09-20,1110.792236328125,1110.792236328125,1110.792236328125,1110.792236328125,0,MARI.KA
2018-09-21,1110.792236328125,1110.792236328125,1110.792236328125,1110.792236328125,0,MARI.KA
2018-09-24,1099.15380859375,1110.1820292262144,1099.15380859375,1110.1820292262144,1282,MARI.KA
2018-09-25,1129.864013671875,1135.9148588287767,1102.462380370748,1107.969160949389,27757,MARI.KA
2018-09-26,1117.8284912109375,1146.943222922368,1117.5344139810975,1146.869703614908,2758,MARI.KA
2018-09-27,1122.364501953125,1130.7680718516906,1117.5341650735606,1121.210238223519,308090,MARI.KA
2018-09-28,1145.71533203125,1170.5290213843111,1103.5652035470823,1132.187345063909,17666,MARI.KA
2018-10-01,1148.325439453125,1168.9997856247348,1132.2462129318203,1135.9075179138606,40801,MARI.KA
2018-10-02,1143.79638671875,1153.4866001776827,1143.25970666099,1148.413551027893,290254,MARI.KA
2018-10-03,1142.7376708984375,1146.9431487664065,1132.2387452464889,1144.002268062423,6413,MARI.KA
2018-10-04,1130.569580078125,1135.1794677664657,1113.858112782585,1125.695153251768,629,MARI.KA
2018-10-05,1121.1514892578125,1139.590824282046,1113.968425763673,1139.590824282046,10986,MARI.KA
2018-10-08,1087.228515625,1113.8582491332866,1084.4494425914645,1113.8582491332866,13455,MARI.KA
2018-10-09,1140.2158203125,1141.583366170524,1092.5367623826014,1092.5367623826014,44068,MARI.KA
2018-10-10,1153.6551513671875,1164.8180599444297,1137.3153330120028,1161.582464178932,8756,MARI.KA
2018-10-11,1195.1759033203125,1211.3376953452864,1132.46179398993,1140.550836285932,15576,MARI.KA
2018-10-12,1166.3468017578125,1180.9959938860152,1153.5742963767818,1153.5742963767818,3124,MARI.KA
2018-10-15,1133.4324951171875,1154.2616729436347,1117.0926797875345,1117.0926797875345,111562,MARI.KA
2018-10-16,1132.744873046875,1144.595326223604,1100.1057556234537,1133.2788347877693,12122,MARI.KA
2018-10-17,1152.6278076171875,1168.8624839835636,1132.461951513958,1132.461951513958,17292,MARI.KA
2018-10-18,1158.735107421875,1176.951613246035,1132.4620341103923,1148.640013515564,10824,MARI.KA
2018-10-19,1148.21923828125,1156.7288462911924,1133.3516187266016,1144.757067685591,5654,MARI.KA
2018-10-22,1152.7491455078125,1156.7209480940453,1140.5510073601847,1144.595474806269,3938,MARI.KA
2018-10-23,1138.657958984375,1148.6397630405977,1124.453664665085,1148.6397630405977,15972,MARI.KA
2018-10-24,1167.41455078125,1189.0850807423292,1140.551035714242,1148.6399708075014,29304,MARI.KA
2018-10-25,1156.373046875,1168.053624393444,1146.21321779048,1146.21321779048,7040,MARI.KA
2018-10-26,1157.553955078125,1170.4802614992452,1140.558959894663,1150.2577085440068,8624,MARI.KA
2018-10-29,1196.65625,1201.2184950491492,1150.2577301592682,1159.1556449374102,38456,MARI.KA
2018-10-30,1203.5479736328125,1213.351862687683,1172.9876805195054,1212.9473725663645,133804,MARI.KA
2018-10-31,1193.1295166015625,1213.3520710319012,1173.723980220364,1213.3520710319012,26576,MARI.KA
2018-11-01,1190.8809814453125,1193.1296821923067,1172.9071249553424,1193.1296821923067,19360,MARI.KA
2018-11-02,1149.707763671875,1176.9677307470415,1137.3153094098348,1176.9677307470415,67826,MARI.KA
2018-11-05,1137.331298828125,1148.6397521942358,1132.461776469635,1148.6397521942358,21098,MARI.KA
2018-11-06,1141.521484375,1147.7338404313707,1137.3313618190666,1147.7338404313707,17820,MARI.KA
2018-11-07,1144.6519775390625,1148.6398551581333,1138.1241971487989,1141.5296697619194,7546,MARI.KA
2018-11-08,1142.0234375,1148.6401771677797,1136.5066637308971,1138.124516210486,5346,MARI.KA
2018-11-09,1132.0333251953125,1144.59554877392,1104.150437230856,1141.3599528845314,20526,MARI.KA
2018-11-12,1133.8614501953125,1140.5429246919116,1132.4620270166183,1132.4620270166183,8448,MARI.KA
2018-11-13,1133.3680419921875,1148.6320086288188,1116.2839779462483,1132.4620664302709,18502,MARI.KA
2018-11-14,1107.75,1132.4699543116808,1092.0168094009923,1132.4619166444088,99726,MARI.KA
2018-11-15,1120.5386962890625,1130.8440719703208,1108.1949030040375,1130.8440719703208,17314,MARI.KA
2018-11-16,1134.718994140625,1143.7058682988682,1124.4782436328635,1124.4782436328635,6402,MARI.KA
2018-11-19,1132.8096923828125,1148.639877846973,1132.461900352621,1148.639877846973,29414,MARI.KA
2018-11-20,1136.490234375,1146.2132052572656,1124.3729075102435,1132.46195092723,2662,MARI.KA
2018-11-21,1136.490234375,1136.490234375,1136.490234375,1136.490234375,0,MARI.KA
2018-11-22,1099.2239990234375,1139.7418760648388,1092.016710328353,1139.7418760648388,23298,MARI.KA
2018-11-23,1086.443359375,1111.4222548880032,1076.728535859187,1076.728535859187,15202,MARI.KA
2018-11-26,1096.74072265625,1103.341384982733,1067.7659113533878,1083.9277042039944,13640,MARI.KA
2018-11-27,1089.1129150390625,1096.061478989551,1067.7498797755916,1092.0169027491943,22154,MARI.KA
2018-11-28,1089.5574951171875,1104.1500943025972,1075.8466495748055,1089.1125994628585,11748,MARI.KA
2018-11-29,1072.0450439453125,1075.846860533771,1071.794247005059,1075.846860533771,12276,MARI.KA
2018-11-30,1125.432373046875,1125.6426557698508,1041.0962929318173,1041.0962929318173,34012,MARI.KA
2018-12-03,1100.858154296875,1144.5954473832826,1075.838850744385,1144.5954473832826,14432,MARI.KA
2018-12-04,1102.1280517578125,1131.653009535311,1083.927732343817,1123.555820331935,56892,MARI.KA
2018-12-05,1092.1220703125,1128.409426588442,1067.7499053684485,1070.1766294474016,117194,MARI.KA
2018-12-06,1071.2039794921875,1108.1950678975918,1068.558826228963,1092.1059364796283,72292,MARI.KA
2018-12-07,1072.0126953125,1083.9277768397717,1069.3676510514183,1083.9277768397717,16588,MARI.KA
2018-12-10,1103.600341796875,1120.3284661589378,1091.1998497895793,1103.3415071734428,66462,MARI.KA
2018-12-11,1084.114013671875,1103.6086186700454,1071.7944399694989,1103.6086186700454,37532,MARI.KA
2018-12-12,1080.231201171875,1083.927876791238,1071.794365104001,1072.6033455357167,38324,MARI.KA
2018-12-13,1071.9964599609375,1081.4929634802495,1071.778030930304,1079.8832577447988,26114,MARI.KA
2018-12-14,1095.826904296875,1116.28396475614,1079.8834290229108,1079.8834290229108,19536,MARI.KA
2018-12-17,1061.9095458984375,1096.061376632314,1054.8073979828969,1086.3544814556574,47630,MARI.KA
2018-12-18,1051.9034423828125,1067.7498123807632,1051.5718342918703,1067.7498123807632,34826,MARI.KA
